STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/2/1997,0.75,0,0,64,47
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/3/1997,0,0,0,68,51
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/4/1997,0,0,0,74,47
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/5/1997,0,0,0,77,46
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/6/1997,0,0,0,78,51
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/7/1997,0.16,0,0,79,54
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/8/1997,0,0,0,87,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/9/1997,0,0,0,92,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/10/1997,0,0,0,97,67
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/11/1997,0,0,0,94,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/12/1997,0.25,0,0,79,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/13/1997,0,0,0,76,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/14/1997,0,0,0,87,53
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/15/1997,0,0,0,96,63
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/16/1997,0,0,0,92,67
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/17/1997,0,0,0,89,64
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/18/1997,0.1,0,0,88,64
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/19/1997,0.02,0,0,82,64
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/20/1997,0,0,0,74,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/21/1997,0,0,0,76,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/22/1997,0,0,0,85,60
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/23/1997,0,0,0,85,66
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/24/1997,0,0,0,91,66
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/25/1997,0.04,0,0,89,65
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/26/1997,0.4,0,0,86,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/27/1997,0.13,0,0,85,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/28/1997,0,0,0,78,60
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/29/1997,0,0,0,76,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/30/1997,0,0,0,66,55
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,7/31/1997,0,0,0,84,55
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/1/1997,0,0,,92,63
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/2/1997,0,0,0,91,64
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/3/1997,0,0,0,91,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/4/1997,0,0,0,92,62
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/5/1997,0,0,0,84,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/6/1997,0,0,0,85,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/7/1997,0,0,0,84,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/8/1997,0,0,0,92,55
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/9/1997,0.51,0,0,90,53
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/10/1997,0,0,0,69,54
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/11/1997,0,0,0,69,47
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/12/1997,0,0,0,75,53
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/13/1997,0,0,0,75,53
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/14/1997,0,0,0,80,54
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/15/1997,0,0,0,80,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/16/1997,0,0,0,70,53
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/17/1997,0,0,0,67,51
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/18/1997,0.18,0,0,71,52
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/19/1997,0.36,0,0,78,53
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/20/1997,0.1,0,0,79,53
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/21/1997,0,0,0,82,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/22/1997,0,0,0,89,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/23/1997,0,0,0,96,62
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/24/1997,0,0,0,98,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/25/1997,0,0,0,87,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/26/1997,0,0,0,87,64
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/27/1997,0,0,0,86,65
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/28/1997,0.35,0,0,87,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/29/1997,0,0,0,85,67
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/30/1997,0,0,0,83,54
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,8/31/1997,0.1,0,0,95,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/1/1997,0,0,0,93,56
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/2/1997,0,0,0,71,48
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/3/1997,0,0,0,80,48
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/4/1997,0.06,0,0,84,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/5/1997,0,0,0,86,55
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/6/1997,0.92,0,0,85,54
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/7/1997,0,0,0,84,52
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/8/1997,0.05,0,0,84,54
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/9/1997,0,0,0,84,45
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/10/1997,0,0,0,80,49
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/11/1997,0,0,0,78,49
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/12/1997,0,0,0,78,61
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/13/1997,0,0,0,87,57
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/14/1997,0,0,0,83,59
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/15/1997,0,0,0,81,54
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/16/1997,0.22,0,0,81,50
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/17/1997,0,0,0,79,43
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/18/1997,0,0,0,78,50
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/19/1997,0,0,0,66,39
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/20/1997,0,0,0,65,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/21/1997,0,0,0,64,42
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/22/1997,0.27,0,0,58,47
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/23/1997,0,0,0,71,43
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/24/1997,0,0,0,80,43
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/25/1997,0,0,0,85,58
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/26/1997,0,0,0,86,53
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/27/1997,0,0,0,80,49
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/28/1997,0,0,0,69,47
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/29/1997,0,0,0,74,49
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,9/30/1997,0,0,0,85,48
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/1/1997,0,0,0,88,51
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/2/1997,0,0,0,92,55
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/3/1997,0,0,0,89,52
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/4/1997,0,0,0,80,46
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/5/1997,0,0,0,73,44
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/6/1997,0,0,0,69,46
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/7/1997,0,0,0,84,45
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/8/1997,0.66,0,0,83,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/9/1997,0.14,0,0,58,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/10/1997,0,0,0,73,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/11/1997,0,0,0,77,39
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/12/1997,0,0,0,41,38
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/13/1997,0.16,1,,39,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/14/1997,0,0,,62,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/15/1997,0,0,,63,40
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/16/1997,0,0,0,66,40
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/17/1997,0,0,0,82,47
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/18/1997,0,0,0,80,46
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/19/1997,0,0,0,53,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/20/1997,0,0,0,52,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/21/1997,0,0,0,51,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/22/1997,0,0,0,57,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/23/1997,0,0,0,56,40
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/24/1997,0,0,0,48,20
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/25/1997,0,,0,28,14
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/26/1997,0,0,0,40,10
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/27/1997,0,0,0,64,22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/28/1997,0,0,0,64,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/29/1997,0,0,0,63,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/30/1997,0,0,0,58,39
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,10/31/1997,0,0,0,58,42
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/1/1997,0,0,0,55,39
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/2/1997,0,0,0,43,34
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/3/1997,0,0,0,46,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/4/1997,0,0,0,52,36
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/5/1997,0,0,0,44,19
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/6/1997,0,0,0,51,22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/7/1997,0,0,0,64,22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/8/1997,0.14,1,,51,31
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/9/1997,0,0,,31,20
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/10/1997,0,0,,31,10
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/11/1997,0,0,,24,15
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/12/1997,0,0,,36,11
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/13/1997,0,0,0,31,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/14/1997,0,0,0,19,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/15/1997,0,0,0,25,9
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/16/1997,0,0,0,34,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/17/1997,0,0,0,40,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/18/1997,0,0,0,45,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/19/1997,0,0,0,46,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/20/1997,0,0,0,39,20
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/21/1997,0,0,0,40,22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/22/1997,0,0,0,34,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/23/1997,0,0,0,43,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/24/1997,0,0,0,58,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/25/1997,0,0,0,50,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/26/1997,0,0,0,47,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/27/1997,0,0,0,47,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/28/1997,0,0,0,55,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/29/1997,0,0,0,50,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,11/30/1997,0,0,0,39,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/1/1997,0,0,0,43,20
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/2/1997,0,0,0,37,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/3/1997,0,0,0,39,15
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/4/1997,0,0,0,30,8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/5/1997,0,0,0,24,4
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/6/1997,0,0,0,26,7
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/7/1997,0,0,0,25,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/8/1997,0,0,0,26,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/9/1997,0,0,0,27,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/10/1997,0,0,0,27,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/11/1997,0,0,0,36,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/12/1997,0,0,0,44,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/13/1997,0,0,0,52,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/14/1997,0,0,0,63,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/15/1997,0,0,0,47,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/16/1997,0,0,0,48,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/17/1997,0,0,0,55,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/18/1997,0,0,0,40,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/19/1997,0,0,0,27,22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/20/1997,0,0,0,37,10
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/21/1997,0,0,0,36,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/22/1997,0,0,0,38,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/23/1997,0,0,0,42,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/24/1997,0,0,0,37,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/25/1997,0,0,0,35,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/26/1997,0,0,0,40,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/27/1997,0,0,0,42,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/28/1997,0,0,0,36,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/29/1997,0,0,0,38,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/30/1997,0,0,0,38,27
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,12/31/1997,0,0,0,53,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/1/1998,0,0,0,59,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/2/1998,0,0,0,59,-8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/3/1998,0,0,0,21,-6
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/4/1998,0,0,0,21,6
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/5/1998,0,0,0,18,7
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/6/1998,0,0,0,45,7
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/7/1998,0,0,0,43,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/8/1998,0,0,0,30,5
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/9/1998,0,0,0,1,-10
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/10/1998,0.17,,3,1,-14
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/11/1998,0,0,,-5,-12
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/12/1998,0,0,,-2,-22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/13/1998,0,0,,3,-16
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/14/1998,0,0,,21,0
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/15/1998,0,0,,38,6
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/16/1998,0,0,,35,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/17/1998,0,0,,22,3
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/18/1998,0,0,,22,8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/19/1998,0,0,,32,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/20/1998,0.24,,3,20,8
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/21/1998,0,0,,15,5
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/22/1998,0,0,,18,12
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/23/1998,0,0,,29,10
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/24/1998,0,0,,38,11
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/25/1998,0,0,,41,18
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/26/1998,0,0,,37,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/27/1998,0,0,,46,27
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/28/1998,0.06,0,,42,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/29/1998,0,0,0,47,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/30/1998,0,0,0,51,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,1/31/1998,0,0,0,41,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/1/1998,0,0,0,43,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/2/1998,0,0,0,34,22
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/3/1998,0,0,0,30,21
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/4/1998,0,0,0,41,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/5/1998,0,0,0,46,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/6/1998,0,0,0,45,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/7/1998,0,0,0,42,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/8/1998,0,0,0,54,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/9/1998,0,0,0,51,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/10/1998,0,0,0,38,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/11/1998,0,0,0,50,20
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/12/1998,0,0,0,48,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/13/1998,0,0,0,35,19
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/14/1998,0.09,1,,47,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/15/1998,0,0,,42,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/16/1998,0.2,0,0,39,34
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/17/1998,0.1,0,0,36,31
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/18/1998,0,0,0,36,27
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/19/1998,0.28,3,,35,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/20/1998,0,0,,39,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/21/1998,0,0,,43,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/22/1998,0,0,,51,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/23/1998,0,0,,49,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/24/1998,0,0,0,44,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/25/1998,0.53,1,0,39,31
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/26/1998,0.8,7,,31,17
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/27/1998,,0,,20,15
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,2/28/1998,0.35,4,,19,15
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/1/1998,0,,,17,13
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/2/1998,0,0,,23,9
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/3/1998,0,0,,21,14
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/4/1998,0,0,,17,9
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/5/1998,0.19,3,,18,10
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/6/1998,0,0,,20,-3
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/7/1998,0.08,2,,19,10
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/8/1998,0,0,,18,1
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/9/1998,0,0,,16,-6
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/10/1998,0.08,,2,5,-3
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/11/1998,0,0,,7,-25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/12/1998,0,0,,37,-2
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/13/1998,0,0,,36,10
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/14/1998,0,0,,,
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/15/1998,0,0,,23,12
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/16/1998,0,0,,33,20
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/17/1998,0,0,,33,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/18/1998,0,0,,32,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/19/1998,0,0,,37,20
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/20/1998,0,0,,45,24
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/21/1998,0,0,,44,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/22/1998,0,0,0,36,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/23/1998,0.3,2,,32,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/24/1998,0,0,,56,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/25/1998,0,0,,57,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/26/1998,0,0,0,66,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/27/1998,0,0,0,65,40
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/28/1998,0.28,0,0,48,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/29/1998,0,0,0,38,29
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/30/1998,0,0,0,48,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,3/31/1998,0,0,0,51,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/1/1998,0,0,0,56,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/2/1998,0,0,0,56,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/3/1998,0,0,0,59,31
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/4/1998,0,0,0,57,26
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/5/1998,0,0,0,60,35
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/6/1998,0,0,0,50,40
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/7/1998,0,0,0,44,30
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/8/1998,0,0,0,41,27
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/9/1998,0,0,0,59,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/10/1998,0,0,0,66,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/11/1998,0,0,0,80,39
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/12/1998,0,0,0,67,47
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/13/1998,0,0,0,58,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/14/1998,0,0,0,57,32
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/15/1998,0,0,0,57,25
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/16/1998,0,0,0,51,23
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/17/1998,0,0,0,53,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/18/1998,0,0,0,53,31
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/19/1998,0.1,0,0,49,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/20/1998,0,0,0,57,28
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/21/1998,0,0,0,65,33
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/22/1998,0,0,0,72,41
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/23/1998,0,0,0,76,46
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/24/1998,0,0,0,83,50
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/25/1998,0,0,0,70,43
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/26/1998,0,0,0,51,40
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/27/1998,0.48,0,0,57,42
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/28/1998,0,0,0,69,37
USC00390701,"BISON, SD US",45.5286,-102.465,847.3,4/29/1998,0,0,0,73,40
